age,pc1_raw,pc1_oriented,v_node,model,run,window_condition,removal_percent
54.0,0.2816796473986427,0.2816796473986427,v54,transd,with_windows_removed_25pct,with_windows,25.0
55.0,0.13785222309841164,0.13785222309841164,v55,transd,with_windows_removed_25pct,with_windows,25.0
56.0,0.2723396372493078,0.2723396372493078,v56,transd,with_windows_removed_25pct,with_windows,25.0
57.0,0.20194447385449413,0.20194447385449413,v57,transd,with_windows_removed_25pct,with_windows,25.0
58.0,0.47131775728569303,0.47131775728569303,v58,transd,with_windows_removed_25pct,with_windows,25.0
59.0,0.3373468952244272,0.3373468952244272,v59,transd,with_windows_removed_25pct,with_windows,25.0
60.0,0.2633981889473814,0.2633981889473814,v60,transd,with_windows_removed_25pct,with_windows,25.0
61.0,0.2183135651533099,0.2183135651533099,v61,transd,with_windows_removed_25pct,with_windows,25.0
62.0,0.32893707446350856,0.32893707446350856,v62,transd,with_windows_removed_25pct,with_windows,25.0
63.0,0.5088047712396244,0.5088047712396244,v63,transd,with_windows_removed_25pct,with_windows,25.0
64.0,0.39668462096845275,0.39668462096845275,v64,transd,with_windows_removed_25pct,with_windows,25.0
65.0,0.37366146808366835,0.37366146808366835,v65,transd,with_windows_removed_25pct,with_windows,25.0
66.0,0.4787716572807089,0.4787716572807089,v66,transd,with_windows_removed_25pct,with_windows,25.0
67.0,0.5673166041557401,0.5673166041557401,v67,transd,with_windows_removed_25pct,with_windows,25.0
68.0,0.5707812385007465,0.5707812385007465,v68,transd,with_windows_removed_25pct,with_windows,25.0
69.0,0.533248093383623,0.533248093383623,v69,transd,with_windows_removed_25pct,with_windows,25.0
70.0,0.5526583060767966,0.5526583060767966,v70,transd,with_windows_removed_25pct,with_windows,25.0
71.0,0.3931234417943474,0.3931234417943474,v71,transd,with_windows_removed_25pct,with_windows,25.0
72.0,0.7155408906691089,0.7155408906691089,v72,transd,with_windows_removed_25pct,with_windows,25.0
73.0,0.6656649560374355,0.6656649560374355,v73,transd,with_windows_removed_25pct,with_windows,25.0
74.0,0.4409422230376063,0.4409422230376063,v74,transd,with_windows_removed_25pct,with_windows,25.0
75.0,0.6964512433415232,0.6964512433415232,v75,transd,with_windows_removed_25pct,with_windows,25.0
76.0,0.5211424146458055,0.5211424146458055,v76,transd,with_windows_removed_25pct,with_windows,25.0
77.0,0.7450370731243415,0.7450370731243415,v77,transd,with_windows_removed_25pct,with_windows,25.0
78.0,0.555385993077506,0.555385993077506,v78,transd,with_windows_removed_25pct,with_windows,25.0
79.0,0.7383217361572147,0.7383217361572147,v79,transd,with_windows_removed_25pct,with_windows,25.0
80.0,0.6973537006712607,0.6973537006712607,v80,transd,with_windows_removed_25pct,with_windows,25.0
81.0,0.8020041486258257,0.8020041486258257,v81,transd,with_windows_removed_25pct,with_windows,25.0
82.0,0.7312727412515049,0.7312727412515049,v82,transd,with_windows_removed_25pct,with_windows,25.0
83.0,0.7285362366785586,0.7285362366785586,v83,transd,with_windows_removed_25pct,with_windows,25.0
84.0,0.8788795131785343,0.8788795131785343,v84,transd,with_windows_removed_25pct,with_windows,25.0
85.0,0.5993421860626286,0.5993421860626286,v85,transd,with_windows_removed_25pct,with_windows,25.0
86.0,0.6053924375898734,0.6053924375898734,v86,transd,with_windows_removed_25pct,with_windows,25.0
87.0,0.7696123296327444,0.7696123296327444,v87,transd,with_windows_removed_25pct,with_windows,25.0
88.0,0.7712043219541059,0.7712043219541059,v88,transd,with_windows_removed_25pct,with_windows,25.0
89.0,0.7076299361209449,0.7076299361209449,v89,transd,with_windows_removed_25pct,with_windows,25.0
90.0,0.7894496026327886,0.7894496026327886,v90,transd,with_windows_removed_25pct,with_windows,25.0
91.0,0.8221909415236179,0.8221909415236179,v91,transd,with_windows_removed_25pct,with_windows,25.0
92.0,0.788204897731257,0.788204897731257,v92,transd,with_windows_removed_25pct,with_windows,25.0
93.0,0.8652231619141094,0.8652231619141094,v93,transd,with_windows_removed_25pct,with_windows,25.0
94.0,0.8715091633904981,0.8715091633904981,v94,transd,with_windows_removed_25pct,with_windows,25.0
95.0,0.787107412643643,0.787107412643643,v95,transd,with_windows_removed_25pct,with_windows,25.0
96.0,0.8519310545314525,0.8519310545314525,v96,transd,with_windows_removed_25pct,with_windows,25.0
97.0,0.8069259456103681,0.8069259456103681,v97,transd,with_windows_removed_25pct,with_windows,25.0
98.0,0.849995887394679,0.849995887394679,v98,transd,with_windows_removed_25pct,with_windows,25.0
99.0,0.8150953539663561,0.8150953539663561,v99,transd,with_windows_removed_25pct,with_windows,25.0
100.0,0.9195152843923496,0.9195152843923496,v100,transd,with_windows_removed_25pct,with_windows,25.0
1.0,-0.8002831694693431,-0.8002831694693431,v1,transd,without_windows_removed_25pct,without_windows,25.0
2.0,-0.8150711497203134,-0.8150711497203134,v2,transd,without_windows_removed_25pct,without_windows,25.0
3.0,-0.7289857071378735,-0.7289857071378735,v3,transd,without_windows_removed_25pct,without_windows,25.0
4.0,-0.8138976882767514,-0.8138976882767514,v4,transd,without_windows_removed_25pct,without_windows,25.0
5.0,-0.7412315584462588,-0.7412315584462588,v5,transd,without_windows_removed_25pct,without_windows,25.0
6.0,-0.7804566928658354,-0.7804566928658354,v6,transd,without_windows_removed_25pct,without_windows,25.0
7.0,-0.7677955257769333,-0.7677955257769333,v7,transd,without_windows_removed_25pct,without_windows,25.0
8.0,-0.7102359653573067,-0.7102359653573067,v8,transd,without_windows_removed_25pct,without_windows,25.0
9.0,-0.6291447259822118,-0.6291447259822118,v9,transd,without_windows_removed_25pct,without_windows,25.0
10.0,-0.6464007350703151,-0.6464007350703151,v10,transd,without_windows_removed_25pct,without_windows,25.0
11.0,-0.7431517662212873,-0.7431517662212873,v11,transd,without_windows_removed_25pct,without_windows,25.0
12.0,-0.6505894534987693,-0.6505894534987693,v12,transd,without_windows_removed_25pct,without_windows,25.0
13.0,-0.7334149562938854,-0.7334149562938854,v13,transd,without_windows_removed_25pct,without_windows,25.0
14.0,-0.6896219899434678,-0.6896219899434678,v14,transd,without_windows_removed_25pct,without_windows,25.0
15.0,-0.6960939336860862,-0.6960939336860862,v15,transd,without_windows_removed_25pct,without_windows,25.0
16.0,-0.5714539323266198,-0.5714539323266198,v16,transd,without_windows_removed_25pct,without_windows,25.0
17.0,-0.7210146171866325,-0.7210146171866325,v17,transd,without_windows_removed_25pct,without_windows,25.0
18.0,-0.6866571251436385,-0.6866571251436385,v18,transd,without_windows_removed_25pct,without_windows,25.0
19.0,-0.6149338928785977,-0.6149338928785977,v19,transd,without_windows_removed_25pct,without_windows,25.0
20.0,-0.5927557896932851,-0.5927557896932851,v20,transd,without_windows_removed_25pct,without_windows,25.0
21.0,-0.6026613652061588,-0.6026613652061588,v21,transd,without_windows_removed_25pct,without_windows,25.0
22.0,-0.7182977378353581,-0.7182977378353581,v22,transd,without_windows_removed_25pct,without_windows,25.0
23.0,-0.6260299279536904,-0.6260299279536904,v23,transd,without_windows_removed_25pct,without_windows,25.0
24.0,-0.6364322335891586,-0.6364322335891586,v24,transd,without_windows_removed_25pct,without_windows,25.0
25.0,-0.5354937418330156,-0.5354937418330156,v25,transd,without_windows_removed_25pct,without_windows,25.0
26.0,-0.6619941324919421,-0.6619941324919421,v26,transd,without_windows_removed_25pct,without_windows,25.0
27.0,-0.5664998878260604,-0.5664998878260604,v27,transd,without_windows_removed_25pct,without_windows,25.0
28.0,-0.40546367145784545,-0.40546367145784545,v28,transd,without_windows_removed_25pct,without_windows,25.0
29.0,-0.5525502530898034,-0.5525502530898034,v29,transd,without_windows_removed_25pct,without_windows,25.0
30.0,-0.4239692269521547,-0.4239692269521547,v30,transd,without_windows_removed_25pct,without_windows,25.0
31.0,-0.4851600876574162,-0.4851600876574162,v31,transd,without_windows_removed_25pct,without_windows,25.0
32.0,-0.5264862793534412,-0.5264862793534412,v32,transd,without_windows_removed_25pct,without_windows,25.0
33.0,-0.376692178158277,-0.376692178158277,v33,transd,without_windows_removed_25pct,without_windows,25.0
34.0,-0.40767698448167095,-0.40767698448167095,v34,transd,without_windows_removed_25pct,without_windows,25.0
35.0,-0.4103154134219173,-0.4103154134219173,v35,transd,without_windows_removed_25pct,without_windows,25.0
36.0,-0.2153430216873102,-0.2153430216873102,v36,transd,without_windows_removed_25pct,without_windows,25.0
37.0,-0.4473243079853785,-0.4473243079853785,v37,transd,without_windows_removed_25pct,without_windows,25.0
38.0,-0.4409719754510798,-0.4409719754510798,v38,transd,without_windows_removed_25pct,without_windows,25.0
39.0,-0.387441067852817,-0.387441067852817,v39,transd,without_windows_removed_25pct,without_windows,25.0
40.0,-0.35310595298457076,-0.35310595298457076,v40,transd,without_windows_removed_25pct,without_windows,25.0
41.0,-0.3819404902981949,-0.3819404902981949,v41,transd,without_windows_removed_25pct,without_windows,25.0
42.0,-0.36230918810627133,-0.36230918810627133,v42,transd,without_windows_removed_25pct,without_windows,25.0
43.0,-0.301775976400197,-0.301775976400197,v43,transd,without_windows_removed_25pct,without_windows,25.0
44.0,-0.23645201790868148,-0.23645201790868148,v44,transd,without_windows_removed_25pct,without_windows,25.0
45.0,-0.340223569638495,-0.340223569638495,v45,transd,without_windows_removed_25pct,without_windows,25.0
46.0,-0.38561293739583424,-0.38561293739583424,v46,transd,without_windows_removed_25pct,without_windows,25.0
47.0,-0.32131982256532576,-0.32131982256532576,v47,transd,without_windows_removed_25pct,without_windows,25.0
48.0,-0.1648467153529867,-0.1648467153529867,v48,transd,without_windows_removed_25pct,without_windows,25.0
49.0,-0.20871014120896783,-0.20871014120896783,v49,transd,without_windows_removed_25pct,without_windows,25.0
50.0,-0.15718291287613487,-0.15718291287613487,v50,transd,without_windows_removed_25pct,without_windows,25.0
51.0,-0.10056129852764778,-0.10056129852764778,v51,transd,without_windows_removed_25pct,without_windows,25.0
52.0,0.11611352934951151,0.11611352934951151,v52,transd,without_windows_removed_25pct,without_windows,25.0
53.0,-0.037022182532562016,-0.037022182532562016,v53,transd,without_windows_removed_25pct,without_windows,25.0
54.0,0.04712209682518223,0.04712209682518223,v54,transd,without_windows_removed_25pct,without_windows,25.0
55.0,-0.002350519767488357,-0.002350519767488357,v55,transd,without_windows_removed_25pct,without_windows,25.0
56.0,0.07714923405896587,0.07714923405896587,v56,transd,without_windows_removed_25pct,without_windows,25.0
57.0,0.023899346607992443,0.023899346607992443,v57,transd,without_windows_removed_25pct,without_windows,25.0
58.0,0.14338047101231077,0.14338047101231077,v58,transd,without_windows_removed_25pct,without_windows,25.0
59.0,0.08738542941130965,0.08738542941130965,v59,transd,without_windows_removed_25pct,without_windows,25.0
60.0,0.007934722568192939,0.007934722568192939,v60,transd,without_windows_removed_25pct,without_windows,25.0
61.0,-0.1427679455629991,-0.1427679455629991,v61,transd,without_windows_removed_25pct,without_windows,25.0
62.0,0.04198556050744759,0.04198556050744759,v62,transd,without_windows_removed_25pct,without_windows,25.0
63.0,0.22213858353883334,0.22213858353883334,v63,transd,without_windows_removed_25pct,without_windows,25.0
64.0,0.26470031836063784,0.26470031836063784,v64,transd,without_windows_removed_25pct,without_windows,25.0
65.0,0.3509013699259795,0.3509013699259795,v65,transd,without_windows_removed_25pct,without_windows,25.0
66.0,0.17890534003690026,0.17890534003690026,v66,transd,without_windows_removed_25pct,without_windows,25.0
67.0,0.5083279038316878,0.5083279038316878,v67,transd,without_windows_removed_25pct,without_windows,25.0
68.0,0.6310571115181679,0.6310571115181679,v68,transd,without_windows_removed_25pct,without_windows,25.0
69.0,0.4407928558025614,0.4407928558025614,v69,transd,without_windows_removed_25pct,without_windows,25.0
70.0,0.2534908776654247,0.2534908776654247,v70,transd,without_windows_removed_25pct,without_windows,25.0
71.0,0.4482833533714848,0.4482833533714848,v71,transd,without_windows_removed_25pct,without_windows,25.0
72.0,0.4871210105413029,0.4871210105413029,v72,transd,without_windows_removed_25pct,without_windows,25.0
73.0,0.7154464149678295,0.7154464149678295,v73,transd,without_windows_removed_25pct,without_windows,25.0
74.0,0.7868945138866532,0.7868945138866532,v74,transd,without_windows_removed_25pct,without_windows,25.0
75.0,0.5946982268130435,0.5946982268130435,v75,transd,without_windows_removed_25pct,without_windows,25.0
76.0,0.7406769111489706,0.7406769111489706,v76,transd,without_windows_removed_25pct,without_windows,25.0
77.0,0.7881702090222927,0.7881702090222927,v77,transd,without_windows_removed_25pct,without_windows,25.0
78.0,0.6429621975791783,0.6429621975791783,v78,transd,without_windows_removed_25pct,without_windows,25.0
79.0,0.536397143053758,0.536397143053758,v79,transd,without_windows_removed_25pct,without_windows,25.0
80.0,0.8299889105232697,0.8299889105232697,v80,transd,without_windows_removed_25pct,without_windows,25.0
81.0,0.5260853568372406,0.5260853568372406,v81,transd,without_windows_removed_25pct,without_windows,25.0
82.0,0.7754824949422074,0.7754824949422074,v82,transd,without_windows_removed_25pct,without_windows,25.0
83.0,0.8554767380375236,0.8554767380375236,v83,transd,without_windows_removed_25pct,without_windows,25.0
84.0,0.6456252429486988,0.6456252429486988,v84,transd,without_windows_removed_25pct,without_windows,25.0
85.0,0.7146281139149401,0.7146281139149401,v85,transd,without_windows_removed_25pct,without_windows,25.0
86.0,0.9498512977473845,0.9498512977473845,v86,transd,without_windows_removed_25pct,without_windows,25.0
87.0,0.8336963604629157,0.8336963604629157,v87,transd,without_windows_removed_25pct,without_windows,25.0
88.0,0.6719223906429878,0.6719223906429878,v88,transd,without_windows_removed_25pct,without_windows,25.0
89.0,0.8939065196994704,0.8939065196994704,v89,transd,without_windows_removed_25pct,without_windows,25.0
90.0,0.9277401161955043,0.9277401161955043,v90,transd,without_windows_removed_25pct,without_windows,25.0
91.0,0.7993863081319079,0.7993863081319079,v91,transd,without_windows_removed_25pct,without_windows,25.0
92.0,0.9295897051051724,0.9295897051051724,v92,transd,without_windows_removed_25pct,without_windows,25.0
93.0,0.9004044079340366,0.9004044079340366,v93,transd,without_windows_removed_25pct,without_windows,25.0
94.0,0.979170123443906,0.979170123443906,v94,transd,without_windows_removed_25pct,without_windows,25.0
95.0,0.8112081653240666,0.8112081653240666,v95,transd,without_windows_removed_25pct,without_windows,25.0
96.0,0.93591669296446,0.93591669296446,v96,transd,without_windows_removed_25pct,without_windows,25.0
97.0,0.9775348994388185,0.9775348994388185,v97,transd,without_windows_removed_25pct,without_windows,25.0
98.0,0.9018113011394767,0.9018113011394767,v98,transd,without_windows_removed_25pct,without_windows,25.0
99.0,1.0111745170464805,1.0111745170464805,v99,transd,without_windows_removed_25pct,without_windows,25.0
100.0,1.0496411465001818,1.0496411465001818,v100,transd,without_windows_removed_25pct,without_windows,25.0
1.0,0.9088824130637191,-0.9088824130637191,v1,transd,with_windows_removed_50pct,with_windows,50.0
2.0,0.8574844854680469,-0.8574844854680469,v2,transd,with_windows_removed_50pct,with_windows,50.0
3.0,0.8660587935706576,-0.8660587935706576,v3,transd,with_windows_removed_50pct,with_windows,50.0
4.0,0.8045225663543976,-0.8045225663543976,v4,transd,with_windows_removed_50pct,with_windows,50.0
5.0,0.7646262841144366,-0.7646262841144366,v5,transd,with_windows_removed_50pct,with_windows,50.0
6.0,0.8112608009942789,-0.8112608009942789,v6,transd,with_windows_removed_50pct,with_windows,50.0
7.0,0.9075216162250941,-0.9075216162250941,v7,transd,with_windows_removed_50pct,with_windows,50.0
8.0,0.922484723353143,-0.922484723353143,v8,transd,with_windows_removed_50pct,with_windows,50.0
9.0,0.8799987253974743,-0.8799987253974743,v9,transd,with_windows_removed_50pct,with_windows,50.0
10.0,0.8050791762975519,-0.8050791762975519,v10,transd,with_windows_removed_50pct,with_windows,50.0
11.0,0.7723097878092571,-0.7723097878092571,v11,transd,with_windows_removed_50pct,with_windows,50.0
12.0,0.7371260897857589,-0.7371260897857589,v12,transd,with_windows_removed_50pct,with_windows,50.0
13.0,0.7321068115487178,-0.7321068115487178,v13,transd,with_windows_removed_50pct,with_windows,50.0
14.0,0.8110131446627742,-0.8110131446627742,v14,transd,with_windows_removed_50pct,with_windows,50.0
15.0,0.725745027707511,-0.725745027707511,v15,transd,with_windows_removed_50pct,with_windows,50.0
16.0,0.6291337292465358,-0.6291337292465358,v16,transd,with_windows_removed_50pct,with_windows,50.0
17.0,0.769650994578872,-0.769650994578872,v17,transd,with_windows_removed_50pct,with_windows,50.0
18.0,0.6107830586306289,-0.6107830586306289,v18,transd,with_windows_removed_50pct,with_windows,50.0
19.0,0.7419692513938747,-0.7419692513938747,v19,transd,with_windows_removed_50pct,with_windows,50.0
20.0,0.7189313743310508,-0.7189313743310508,v20,transd,with_windows_removed_50pct,with_windows,50.0
21.0,0.7312090744813281,-0.7312090744813281,v21,transd,with_windows_removed_50pct,with_windows,50.0
22.0,0.7571653055305656,-0.7571653055305656,v22,transd,with_windows_removed_50pct,with_windows,50.0
23.0,0.769446485986601,-0.769446485986601,v23,transd,with_windows_removed_50pct,with_windows,50.0
24.0,0.7443753967191222,-0.7443753967191222,v24,transd,with_windows_removed_50pct,with_windows,50.0
25.0,0.8488384655257653,-0.8488384655257653,v25,transd,with_windows_removed_50pct,with_windows,50.0
26.0,0.364945570172047,-0.364945570172047,v26,transd,with_windows_removed_50pct,with_windows,50.0
27.0,0.519752313555149,-0.519752313555149,v27,transd,with_windows_removed_50pct,with_windows,50.0
28.0,0.5644335283924026,-0.5644335283924026,v28,transd,with_windows_removed_50pct,with_windows,50.0
29.0,0.460031925738387,-0.460031925738387,v29,transd,with_windows_removed_50pct,with_windows,50.0
30.0,0.71117935481668,-0.71117935481668,v30,transd,with_windows_removed_50pct,with_windows,50.0
31.0,0.4523631037335602,-0.4523631037335602,v31,transd,with_windows_removed_50pct,with_windows,50.0
32.0,0.5500743802740605,-0.5500743802740605,v32,transd,with_windows_removed_50pct,with_windows,50.0
33.0,0.5382977995460949,-0.5382977995460949,v33,transd,with_windows_removed_50pct,with_windows,50.0
34.0,0.5638988207402378,-0.5638988207402378,v34,transd,with_windows_removed_50pct,with_windows,50.0
35.0,0.4054022070556862,-0.4054022070556862,v35,transd,with_windows_removed_50pct,with_windows,50.0
36.0,0.5767927259558329,-0.5767927259558329,v36,transd,with_windows_removed_50pct,with_windows,50.0
37.0,0.7285492601302849,-0.7285492601302849,v37,transd,with_windows_removed_50pct,with_windows,50.0
38.0,0.38611924834216454,-0.38611924834216454,v38,transd,with_windows_removed_50pct,with_windows,50.0
39.0,0.23806039058020362,-0.23806039058020362,v39,transd,with_windows_removed_50pct,with_windows,50.0
40.0,0.32769700761627274,-0.32769700761627274,v40,transd,with_windows_removed_50pct,with_windows,50.0
41.0,0.23220505310174216,-0.23220505310174216,v41,transd,with_windows_removed_50pct,with_windows,50.0
42.0,0.3549044107807973,-0.3549044107807973,v42,transd,with_windows_removed_50pct,with_windows,50.0
43.0,0.1963462726123015,-0.1963462726123015,v43,transd,with_windows_removed_50pct,with_windows,50.0
44.0,0.1926149625693115,-0.1926149625693115,v44,transd,with_windows_removed_50pct,with_windows,50.0
45.0,0.1922334285430815,-0.1922334285430815,v45,transd,with_windows_removed_50pct,with_windows,50.0
46.0,0.009029309596808071,-0.009029309596808071,v46,transd,with_windows_removed_50pct,with_windows,50.0
47.0,0.1876960352203953,-0.1876960352203953,v47,transd,with_windows_removed_50pct,with_windows,50.0
48.0,0.04367652053508209,-0.04367652053508209,v48,transd,with_windows_removed_50pct,with_windows,50.0
49.0,0.20513286100269382,-0.20513286100269382,v49,transd,with_windows_removed_50pct,with_windows,50.0
50.0,0.19682103095398643,-0.19682103095398643,v50,transd,with_windows_removed_50pct,with_windows,50.0
51.0,-0.1805644086912425,0.1805644086912425,v51,transd,with_windows_removed_50pct,with_windows,50.0
52.0,-0.22891688307230712,0.22891688307230712,v52,transd,with_windows_removed_50pct,with_windows,50.0
53.0,-0.1941784676543582,0.1941784676543582,v53,transd,with_windows_removed_50pct,with_windows,50.0
54.0,-0.32756254299535326,0.32756254299535326,v54,transd,with_windows_removed_50pct,with_windows,50.0
55.0,-0.003318343924716086,0.003318343924716086,v55,transd,with_windows_removed_50pct,with_windows,50.0
56.0,-0.3801580320254035,0.3801580320254035,v56,transd,with_windows_removed_50pct,with_windows,50.0
57.0,-0.023125200714653786,0.023125200714653786,v57,transd,with_windows_removed_50pct,with_windows,50.0
58.0,-0.11352961160893561,0.11352961160893561,v58,transd,with_windows_removed_50pct,with_windows,50.0
59.0,-0.3158102692294559,0.3158102692294559,v59,transd,with_windows_removed_50pct,with_windows,50.0
60.0,-0.17198605088153135,0.17198605088153135,v60,transd,with_windows_removed_50pct,with_windows,50.0
61.0,0.05488773168109205,-0.05488773168109205,v61,transd,with_windows_removed_50pct,with_windows,50.0
62.0,-0.44914303060684013,0.44914303060684013,v62,transd,with_windows_removed_50pct,with_windows,50.0
63.0,-0.5539283176278027,0.5539283176278027,v63,transd,with_windows_removed_50pct,with_windows,50.0
64.0,-0.23602029429841406,0.23602029429841406,v64,transd,with_windows_removed_50pct,with_windows,50.0
65.0,-0.35702153406963133,0.35702153406963133,v65,transd,with_windows_removed_50pct,with_windows,50.0
66.0,-0.5520633481987972,0.5520633481987972,v66,transd,with_windows_removed_50pct,with_windows,50.0
67.0,-0.39798204775280427,0.39798204775280427,v67,transd,with_windows_removed_50pct,with_windows,50.0
68.0,-0.5983082724083632,0.5983082724083632,v68,transd,with_windows_removed_50pct,with_windows,50.0
69.0,-0.62602136281252,0.62602136281252,v69,transd,with_windows_removed_50pct,with_windows,50.0
70.0,-0.7183842609614913,0.7183842609614913,v70,transd,with_windows_removed_50pct,with_windows,50.0
71.0,-0.4051577225517069,0.4051577225517069,v71,transd,with_windows_removed_50pct,with_windows,50.0
72.0,-0.6426509718135018,0.6426509718135018,v72,transd,with_windows_removed_50pct,with_windows,50.0
73.0,-0.7613260345955841,0.7613260345955841,v73,transd,with_windows_removed_50pct,with_windows,50.0
74.0,-0.7600221853251627,0.7600221853251627,v74,transd,with_windows_removed_50pct,with_windows,50.0
75.0,-0.5727181350873726,0.5727181350873726,v75,transd,with_windows_removed_50pct,with_windows,50.0
76.0,-0.7323302351426721,0.7323302351426721,v76,transd,with_windows_removed_50pct,with_windows,50.0
77.0,-0.6809110912802946,0.6809110912802946,v77,transd,with_windows_removed_50pct,with_windows,50.0
78.0,-0.5873172120837654,0.5873172120837654,v78,transd,with_windows_removed_50pct,with_windows,50.0
79.0,-0.6993195948161866,0.6993195948161866,v79,transd,with_windows_removed_50pct,with_windows,50.0
80.0,-0.7377003406609964,0.7377003406609964,v80,transd,with_windows_removed_50pct,with_windows,50.0
81.0,-0.6820312815194185,0.6820312815194185,v81,transd,with_windows_removed_50pct,with_windows,50.0
82.0,-0.6674583637662848,0.6674583637662848,v82,transd,with_windows_removed_50pct,with_windows,50.0
83.0,-0.8216856330627829,0.8216856330627829,v83,transd,with_windows_removed_50pct,with_windows,50.0
84.0,-0.8253180647760989,0.8253180647760989,v84,transd,with_windows_removed_50pct,with_windows,50.0
85.0,-0.7986934362489946,0.7986934362489946,v85,transd,with_windows_removed_50pct,with_windows,50.0
86.0,-0.7397764376370574,0.7397764376370574,v86,transd,with_windows_removed_50pct,with_windows,50.0
87.0,-0.6999565737614076,0.6999565737614076,v87,transd,with_windows_removed_50pct,with_windows,50.0
88.0,-0.7293410034958385,0.7293410034958385,v88,transd,with_windows_removed_50pct,with_windows,50.0
89.0,-0.8005380349875695,0.8005380349875695,v89,transd,with_windows_removed_50pct,with_windows,50.0
90.0,-0.7044794495064748,0.7044794495064748,v90,transd,with_windows_removed_50pct,with_windows,50.0
91.0,-0.8424897280007307,0.8424897280007307,v91,transd,with_windows_removed_50pct,with_windows,50.0
92.0,-0.8465942327266309,0.8465942327266309,v92,transd,with_windows_removed_50pct,with_windows,50.0
93.0,-0.8525651202401162,0.8525651202401162,v93,transd,with_windows_removed_50pct,with_windows,50.0
94.0,-0.8053514435094581,0.8053514435094581,v94,transd,with_windows_removed_50pct,with_windows,50.0
95.0,-0.7415421607468115,0.7415421607468115,v95,transd,with_windows_removed_50pct,with_windows,50.0
96.0,-0.8906655468054353,0.8906655468054353,v96,transd,with_windows_removed_50pct,with_windows,50.0
97.0,-0.8587782906973354,0.8587782906973354,v97,transd,with_windows_removed_50pct,with_windows,50.0
98.0,-0.8757415592324096,0.8757415592324096,v98,transd,with_windows_removed_50pct,with_windows,50.0
99.0,-0.7999217864619107,0.7999217864619107,v99,transd,with_windows_removed_50pct,with_windows,50.0
100.0,-0.8904648859488917,0.8904648859488917,v100,transd,with_windows_removed_50pct,with_windows,50.0
1.0,0.8016393984698159,-0.8016393984698159,v1,transd,without_windows_removed_50pct,without_windows,50.0
2.0,0.8142146397238524,-0.8142146397238524,v2,transd,without_windows_removed_50pct,without_windows,50.0
3.0,0.7956299308803008,-0.7956299308803008,v3,transd,without_windows_removed_50pct,without_windows,50.0
4.0,0.7880870625638349,-0.7880870625638349,v4,transd,without_windows_removed_50pct,without_windows,50.0
5.0,0.7619148862175044,-0.7619148862175044,v5,transd,without_windows_removed_50pct,without_windows,50.0
6.0,0.7564120035699743,-0.7564120035699743,v6,transd,without_windows_removed_50pct,without_windows,50.0
7.0,0.6410788964927226,-0.6410788964927226,v7,transd,without_windows_removed_50pct,without_windows,50.0
8.0,0.6176623772520591,-0.6176623772520591,v8,transd,without_windows_removed_50pct,without_windows,50.0
9.0,0.7639103366587022,-0.7639103366587022,v9,transd,without_windows_removed_50pct,without_windows,50.0
10.0,0.7551146893931924,-0.7551146893931924,v10,transd,without_windows_removed_50pct,without_windows,50.0
11.0,0.7012846106161501,-0.7012846106161501,v11,transd,without_windows_removed_50pct,without_windows,50.0
12.0,0.6807133448845551,-0.6807133448845551,v12,transd,without_windows_removed_50pct,without_windows,50.0
13.0,0.6905139508325586,-0.6905139508325586,v13,transd,without_windows_removed_50pct,without_windows,50.0
14.0,0.7050083117287351,-0.7050083117287351,v14,transd,without_windows_removed_50pct,without_windows,50.0
15.0,0.648537206135874,-0.648537206135874,v15,transd,without_windows_removed_50pct,without_windows,50.0
16.0,0.6813064495345583,-0.6813064495345583,v16,transd,without_windows_removed_50pct,without_windows,50.0
17.0,0.7060246800807505,-0.7060246800807505,v17,transd,without_windows_removed_50pct,without_windows,50.0
18.0,0.6349035536415886,-0.6349035536415886,v18,transd,without_windows_removed_50pct,without_windows,50.0
19.0,0.7352016721294113,-0.7352016721294113,v19,transd,without_windows_removed_50pct,without_windows,50.0
20.0,0.56851264226542,-0.56851264226542,v20,transd,without_windows_removed_50pct,without_windows,50.0
21.0,0.6546249641885703,-0.6546249641885703,v21,transd,without_windows_removed_50pct,without_windows,50.0
22.0,0.7038128206320546,-0.7038128206320546,v22,transd,without_windows_removed_50pct,without_windows,50.0
23.0,0.6583526509623229,-0.6583526509623229,v23,transd,without_windows_removed_50pct,without_windows,50.0
24.0,0.6749162596414083,-0.6749162596414083,v24,transd,without_windows_removed_50pct,without_windows,50.0
25.0,0.6568605648770175,-0.6568605648770175,v25,transd,without_windows_removed_50pct,without_windows,50.0
26.0,0.47682490381924186,-0.47682490381924186,v26,transd,without_windows_removed_50pct,without_windows,50.0
27.0,0.5715082674987467,-0.5715082674987467,v27,transd,without_windows_removed_50pct,without_windows,50.0
28.0,0.6512523894631159,-0.6512523894631159,v28,transd,without_windows_removed_50pct,without_windows,50.0
29.0,0.48388511992042876,-0.48388511992042876,v29,transd,without_windows_removed_50pct,without_windows,50.0
30.0,0.7559144281766177,-0.7559144281766177,v30,transd,without_windows_removed_50pct,without_windows,50.0
31.0,0.48615480250883564,-0.48615480250883564,v31,transd,without_windows_removed_50pct,without_windows,50.0
32.0,0.4871298796075083,-0.4871298796075083,v32,transd,without_windows_removed_50pct,without_windows,50.0
33.0,0.4687066546931186,-0.4687066546931186,v33,transd,without_windows_removed_50pct,without_windows,50.0
